Asset Path,Asset Id,Asset Language,Collection Id,Collection Path
image/the-healing-of-zeezrom,d3b66313b4d9cec34112395df88d1e1a73f8ab1c,eng,5a403e61bbf64dd5a03b900ddad732db,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Alma 8-15
image/nephi-brothers-return,fa63ffa546e6945c4c43cad4e557cdf11ce38887,eng,d687c870bb084b8b9b03dcefd76a7f03,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/1 Nephi 3-5
image/nephi-brothers-return,764d9e4e381c5ef2d0914ac33e7084698f582f4f,eng,d687c870bb084b8b9b03dcefd76a7f03,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/1 Nephi 3-5
audio/the-joseph-smith-papers-questions-and-answer-forum,394e603daa5a58148501991880334829590db3c7,eng,cf87e7822e9f4071989e5d58f74127df,Mobile Media Library/English - Audio/Audio Series/Joseph Smith Papers
audio/the-joseph-smith-papers-questions-and-answer-forum,a338e3378583bc8cc6cec99dd538c7d2c2c122d1,eng,cf87e7822e9f4071989e5d58f74127df,Mobile Media Library/English - Audio/Audio Series/Joseph Smith Papers
image/lehi-sariah-family-food,69cd7cfc69d3ea86772728f8326b276db90d4158,eng,c65ca486dbeb4b489f396c85b223ab1c,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/2 Nephi 1-4
image/lehi-sariah-family-food,af26144c72ce2f8ca220cf36a5dd235e33ec0a85,eng,c65ca486dbeb4b489f396c85b223ab1c,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/2 Nephi 1-4
image/south-africa-family-parents-children-beach,864ad1ceaa997206e04deac611751d26ce21e282,eng,840b1cc8360f43c094c20742748f827a,Mobile Media Library/Spanish - Images/Everyday People/Portraits of Faith/Amanda Jiri
image/south-africa-family-parents-children-beach,9d995213ff951b46fbea06bf248a0c349772763e,eng,840b1cc8360f43c094c20742748f827a,Mobile Media Library/Spanish - Images/Everyday People/Portraits of Faith/Amanda Jiri
image/walking-among-the-zoramites,5796d2268fc1542585e6c7e0efec0b2a54fcf1ba,eng,a6898d5ffb02463185ae1792b4e2ecf6,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Alma 31-34
image/walking-among-the-zoramites,221d18cfed2467675311e29917073ee8e9091e6a,eng,a6898d5ffb02463185ae1792b4e2ecf6,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Alma 31-34
image/walking-among-the-zoramites,b9f5287f69b08e597cf23a7d35322367e01fddf2,eng,a6898d5ffb02463185ae1792b4e2ecf6,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Alma 31-34
image/walking-among-the-zoramites,28f2297486d5e392267fb50ff3aed7691437e003,eng,a6898d5ffb02463185ae1792b4e2ecf6,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Alma 31-34
image/walking-among-the-zoramites,8e390c51fd3fbb74c1720c0b18294e639a81cad9,eng,a6898d5ffb02463185ae1792b4e2ecf6,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Alma 31-34
image/walking-among-the-zoramites,9c85150d22a808501d01e3797e8df63aeccbafa6,eng,a6898d5ffb02463185ae1792b4e2ecf6,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Alma 31-34
image/information-statistics-graphics-lds-church,1e760e17bbe3c696c14f495cb9f7436461dbb09b,eng,330fd24d3df64763af787bd6fc59b5f5,Mobile Media Library/Spanish - Images/Infographics
image/information-statistics-graphics-lds-church,1451c40ae8a29b4b12b990f0428c379792704b46,eng,6fe0a9a83bf7447e92546fa8514430e9,Mobile Media Library/English - Images/Infographics
image/information-statistics-graphics-lds-church,0ec253b39fbc13d6afe8218b0d3a2556ed5c00ea,eng,6fe0a9a83bf7447e92546fa8514430e9,Mobile Media Library/English - Images/Infographics
image/information-statistics-graphics-lds-church,aa8cc671be3989c51cf78388a3d435435a3de72a,eng,6fe0a9a83bf7447e92546fa8514430e9,Mobile Media Library/English - Images/Infographics
image/information-statistics-graphics-lds-church,d88a794c455eb661135c870e040d80419b90421c,eng,6fe0a9a83bf7447e92546fa8514430e9,Mobile Media Library/English - Images/Infographics
image/information-statistics-graphics-lds-church,6e3d06e7a600b0aa2e9bf9f846b8f76013cecff6,eng,6fe0a9a83bf7447e92546fa8514430e9,Mobile Media Library/English - Images/Infographics
image/information-statistics-graphics-lds-church,4a3b2021bdfbb802753f4f33017aae2b5ad86dc4,eng,6fe0a9a83bf7447e92546fa8514430e9,Mobile Media Library/English - Images/Infographics
image/information-statistics-graphics-lds-church,d6a0d3fc4c614ec87689243012670ff412e9fab9,eng,6fe0a9a83bf7447e92546fa8514430e9,Mobile Media Library/English - Images/Infographics
image/information-statistics-graphics-lds-church,ffbb34a9099697a9bea61cf944570d031b7b25e8,eng,6fe0a9a83bf7447e92546fa8514430e9,Mobile Media Library/English - Images/Infographics
image/information-statistics-graphics-lds-church,6be435a2890ec6dc784da3f8439d98c99c714f8c,eng,6fe0a9a83bf7447e92546fa8514430e9,Mobile Media Library/English - Images/Infographics
image/information-statistics-graphics-lds-church,ce87752d0cce4e70e0e63485fc6ce383e60a0a25,eng,6fe0a9a83bf7447e92546fa8514430e9,Mobile Media Library/English - Images/Infographics
image/information-statistics-graphics-lds-church,bee210d407f65fe2e0f150eb1914ff67b5b7fe66,eng,6fe0a9a83bf7447e92546fa8514430e9,Mobile Media Library/English - Images/Infographics
image/information-statistics-graphics-lds-church,9644bd2f22fffab354a248f13294c6006cd6ce98,eng,6fe0a9a83bf7447e92546fa8514430e9,Mobile Media Library/English - Images/Infographics
image/baptism-among-the-nephites,388d8218051e11ecbb5eeeeeac1e9b2a7dbfb9c5,eng,bd2e280b55d74242a6d9ef0308f02b97,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/3 Nephi
image/baptism-among-the-nephites,2f8223b3051e11ec80e5eeeeac1e371822d886da,eng,bd2e280b55d74242a6d9ef0308f02b97,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/3 Nephi
image/newport-beach-temple-lds,fa0c80f38e63d292488221a87926420df3e2ec83,eng,1bb5be24dee3409696a2db209bba1ee1,Mobile Media Library/Spanish - Images/Gospel Art/Gospel Art Book/Temples-Gospel Art Book
image/newport-beach-temple-lds,5cfe8d233606415dcca8aea827c8bc7aa8a95f28,eng,01e9346fa04546c082c7bd26961692de,Mobile Media Library/English - Images/Temples/Newport Beach California Temple
image/newport-beach-temple-lds,889275eb5a6d72fe43ee7ab0c74a065217ed3e75,eng,01e9346fa04546c082c7bd26961692de,Mobile Media Library/English - Images/Temples/Newport Beach California Temple
image/newport-beach-temple-lds,9e86c4602d7c3f89cf08a23386ff76a4a37ae14b,eng,01e9346fa04546c082c7bd26961692de,Mobile Media Library/English - Images/Temples/Newport Beach California Temple
image/newport-beach-temple-lds,55303a1459d9cfa15ab0f23fe7a560016635e886,eng,01e9346fa04546c082c7bd26961692de,Mobile Media Library/English - Images/Temples/Newport Beach California Temple
image/newport-beach-temple-lds,169c521b9ad98b6e64570e7d722f11865a9ba54a,eng,01e9346fa04546c082c7bd26961692de,Mobile Media Library/English - Images/Temples/Newport Beach California Temple
image/newport-beach-temple-lds,b35edb21fd8249a26b6b5bac93357bce03621db3,eng,01e9346fa04546c082c7bd26961692de,Mobile Media Library/English - Images/Temples/Newport Beach California Temple
image/abraham-praying-grant-clawson,d2954993d5ec75de3e684d620d1bed8ddcfe5ab1,eng,3f62cccf59ae3506886ac2724565f2260081c0e1,Mobile Media Library/Spanish - Video/Teaching and Lessons/Come
image/abraham-praying-grant-clawson,293a71d1b64dec47bace6f4f8ff50c1338d5d918,eng,bb574de6cd043cec116b6209ec716da2c397cd0a,Mobile Media Library/English - Images/Seminary and Institute/Seminary/Old Testament Seminary Curriculum Images
image/mexico-city-temple-exterior,59a867c4052795ee6ac95c839229b3ec41b0c656,eng,4468c31c97b1411fbe62aec6e7f133db,Mobile Media Library/English - Images/Temples/Mexico City Mexico Temple
image/mexico-city-temple-exterior,5eebbaba31fe0b36d46d2d0b741b2b1864febfc6,eng,4468c31c97b1411fbe62aec6e7f133db,Mobile Media Library/English - Images/Temples/Mexico City Mexico Temple
image/mexico-city-temple-exterior,e77663a8cfbbe6872122c840301fee3cf49b020a,eng,4468c31c97b1411fbe62aec6e7f133db,Mobile Media Library/English - Images/Temples/Mexico City Mexico Temple
image/mexico-city-temple-exterior,8bb145ede37183975edc335a74959ba83e05112a,eng,4468c31c97b1411fbe62aec6e7f133db,Mobile Media Library/English - Images/Temples/Mexico City Mexico Temple
image/peter-jerusalem-conference,2fac747ea2e30e50d8d56e8c4d4a796258b1bf66,eng,c9a57013f73cb4171b59bfbbd9b276ad17e2778f,Mobile Media Library/Spanish - Images/Bible Images-The Life of Jesus Christ - SPA/Acts of the Apostles-Bible Images
image/peter-jerusalem-conference,62a69a2ccb781dcc70592d76ff2daa1dcc811077,eng,c9a57013f73cb4171b59bfbbd9b276ad17e2778f,Mobile Media Library/Spanish - Images/Bible Images-The Life of Jesus Christ - SPA/Acts of the Apostles-Bible Images
image/peter-jerusalem-conference,85222a3baaea4fd56e9094f0a6ecc278b7aae370,eng,c309d68a3159987170195997f13cb48430ede6c3,Mobile Media Library/English - Images/Jesus Christ/Bible Images-The Life of Jesus Christ/Acts of the Apostles-Bible Images
image/peter-jerusalem-conference,252fae60d41f141c07e5ec1eddfddbcdcefed5f5,eng,c309d68a3159987170195997f13cb48430ede6c3,Mobile Media Library/English - Images/Jesus Christ/Bible Images-The Life of Jesus Christ/Acts of the Apostles-Bible Images
image/cedar-city-utah-temple-exterior,343ce8def08b60587ce3d24aa36522110586f8e5,eng,1bb5be24dee3409696a2db209bba1ee1,Mobile Media Library/Spanish - Images/Gospel Art/Gospel Art Book/Temples-Gospel Art Book
image/cedar-city-utah-temple-exterior,4a55dc7152d41318acec7e8df9614e294cdb63d1,eng,f8a1e3a996c144a0bf723fb982a9f9a9,Mobile Media Library/English - Images/Temples/Cedar City Utah Temple
image/cedar-city-utah-temple-exterior,4cf4d178f85266595193772692f7500fa6aa213f,eng,f8a1e3a996c144a0bf723fb982a9f9a9,Mobile Media Library/English - Images/Temples/Cedar City Utah Temple
image/cedar-city-utah-temple-exterior,68018f69810ca818d2ddb5b82d4e8f3fea846539,eng,f8a1e3a996c144a0bf723fb982a9f9a9,Mobile Media Library/English - Images/Temples/Cedar City Utah Temple
image/cedar-city-utah-temple-exterior,e139e58b23da33cf30857540bb3e65ea77d11def,eng,f8a1e3a996c144a0bf723fb982a9f9a9,Mobile Media Library/English - Images/Temples/Cedar City Utah Temple
image/cedar-city-utah-temple-exterior,30cc78737d90ca623c5b38d5ec502c32755315ea,eng,f8a1e3a996c144a0bf723fb982a9f9a9,Mobile Media Library/English - Images/Temples/Cedar City Utah Temple
image/conference-center,6e84e904f47d2c50af909f280ae45aac361937b9,eng,878317f7cf8242cf871079f8f7f131c5,Mobile Media Library/English - Images/Church Places/Temple Square/Temple Square
image/conference-center,c0795a6d5ca60be61d0f4aa8a2448c6629420d10,eng,d9ddb6c51186476bbb69d8c2a337fc9f,Mobile Media Library/English - Images/Everyday People/Church Events/General Conference
image/sherem-talking-to-others,af7115722b86406ae962969c58722127ea9234d4,eng,3eb8672454b0468fa932ceb2ed91fd39,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Jacob 7
image/sherem-talking-to-others,413cee6588797e12d41e11775cc0637a952cc40d,eng,3eb8672454b0468fa932ceb2ed91fd39,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Jacob 7
image/sherem-talking-to-others,e52aec51e6c0ff88e4e1fd1b103190a8ee00fb1d,eng,3eb8672454b0468fa932ceb2ed91fd39,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Jacob 7
image/sherem-talking-to-others,d4b74eeb2569ffb0d8d2d7240d459e93c40e3052,eng,3eb8672454b0468fa932ceb2ed91fd39,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Jacob 7
image/sherem-talking-to-others,3be55618174aac41ce6189ec66a82def337a38ea,eng,3eb8672454b0468fa932ceb2ed91fd39,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Jacob 7
image/sherem-talking-to-others,9bf143f9449c252b57364cfcb17a31e07abd5b55,eng,3eb8672454b0468fa932ceb2ed91fd39,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Jacob 7
image/sherem-talking-to-others,464f323564eb280bf5bfadc35f31f340bc561175,eng,3eb8672454b0468fa932ceb2ed91fd39,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Jacob 7
image/sherem-talking-to-others,77a9ec67f4d7c5ff5f0b57def987016fd395d6be,eng,3eb8672454b0468fa932ceb2ed91fd39,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Jacob 7
image/sherem-talking-to-others,975aec6e5dd16131023a10d0de785d72a6afcdd5,eng,3eb8672454b0468fa932ceb2ed91fd39,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Jacob 7
image/sherem-talking-to-others,b1d290ddd1020c078e6c61d26f0e9d54553fd46f,eng,3eb8672454b0468fa932ceb2ed91fd39,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Jacob 7
image/sherem-talking-to-others,0558a4f597b534a8473533627b338bfc055cd2ac,eng,3eb8672454b0468fa932ceb2ed91fd39,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Jacob 7
image/sherem-talking-to-others,bdc061596575338befe0f3fb950216aa04cb859e,eng,3eb8672454b0468fa932ceb2ed91fd39,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Jacob 7
image/sherem-talking-to-others,218135d1e9495fb6986c0e457d10126182d3ad78,eng,3eb8672454b0468fa932ceb2ed91fd39,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Jacob 7
image/sherem-talking-to-others,1415f9d90ec993b3f25d3a8855286eb82dfad4ee,eng,3eb8672454b0468fa932ceb2ed91fd39,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Jacob 7
image/sherem-talking-to-others,e23a5240e270a0c2618cb299985fdde4530e1702,eng,3eb8672454b0468fa932ceb2ed91fd39,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Jacob 7
image/sherem-talking-to-others,2859629c6935f199cfa727e7c8985c51d62ba16b,eng,3eb8672454b0468fa932ceb2ed91fd39,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Jacob 7
image/sherem-talking-to-others,7d9603479f27a5905d7ad08f2abef9162d58e3b9,eng,3eb8672454b0468fa932ceb2ed91fd39,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Jacob 7
image/sherem-talking-to-others,84f46e94e48bfab84b6fadaf6bd3fd37a7e18394,eng,3eb8672454b0468fa932ceb2ed91fd39,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Jacob 7
image/sherem-talking-to-others,2428a7e3351111eff84f9752ed537ed42698426a,eng,3eb8672454b0468fa932ceb2ed91fd39,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Jacob 7
image/sherem-talking-to-others,e8826d394b844291a22b60f25ac1974464833b27,eng,3eb8672454b0468fa932ceb2ed91fd39,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Jacob 7
image/sherem-talking-to-others,8fe4577f461d6086d77ac4047d39ee8b83c2dbf3,eng,3eb8672454b0468fa932ceb2ed91fd39,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Jacob 7
image/sherem-talking-to-others,06489c4b308bfdfe376e8390ec20ccac002d7fd3,eng,3eb8672454b0468fa932ceb2ed91fd39,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Jacob 7
image/sherem-talking-to-others,4b153d1ac45aca7b7e39d8ba8aca857eb96dac8c,eng,3eb8672454b0468fa932ceb2ed91fd39,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Jacob 7
image/sherem-talking-to-others,1b81b7c66ff1bbdb7c2e12631db75b10e670719e,eng,3eb8672454b0468fa932ceb2ed91fd39,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Jacob 7
image/sherem-talking-to-others,80b56848d8f08bce83c2b8dbb170a375a4cd92f7,eng,be1591924c374b0380dbdc9baa1078e1,Mobile Media Library/English - Video/Scriptural Reenactments and Teachings/Book of Mormon Videos/Jacob 7
image/brigham-young-winter-home,06b4cb79f2fd85ab3656b60b2d107731308a8fc0,eng,7124dd75b87341998c6b0b34cba12716,Mobile Media Library/English - Images/Church Places/Church History Sites/Utah-Church History Sites
image/brigham-young-winter-home,623e9070ab9268aa7d928f78ca356b54eee599f1,eng,7124dd75b87341998c6b0b34cba12716,Mobile Media Library/English - Images/Church Places/Church History Sites/Utah-Church History Sites
image/brigham-young-winter-home,a3cf55435e20b3e3b78c7f09c42bd9a983a14ff8,eng,7124dd75b87341998c6b0b34cba12716,Mobile Media Library/English - Images/Church Places/Church History Sites/Utah-Church History Sites
image/panama-city-temple-lds,bd7e333e921315d66e99f1dec5fb822bc4c4f08d,eng,c362866c88354a78a501feacb4ca9608,Mobile Media Library/Spanish - Images/Come
image/panama-city-temple-lds,8c9a8135ae6962307b0150233443cb45b40673f4,eng,1bb5be24dee3409696a2db209bba1ee1,Mobile Media Library/Spanish - Images/Gospel Art/Gospel Art Book/Temples-Gospel Art Book
image/panama-city-temple-lds,8a6023173b19136f082341a956b92089f22085b5,eng,4e3e4556132c4d74ae931ce75eea4bd2,Mobile Media Library/English - Images/Temples/Panama City Panama Temple
image/panama-city-temple-lds,f3d472f6d51d1ae945fcfe3e0c813327d349721b,eng,4e3e4556132c4d74ae931ce75eea4bd2,Mobile Media Library/English - Images/Temples/Panama City Panama Temple
image/panama-city-temple-lds,8cc6fe1d7e3c6ed7e5361a4d67aa91c143b86404,eng,4e3e4556132c4d74ae931ce75eea4bd2,Mobile Media Library/English - Images/Temples/Panama City Panama Temple
image/panama-city-temple-lds,28b44e767539a4ba1c6a803fd4d61d3f3e71e0c8,eng,4e3e4556132c4d74ae931ce75eea4bd2,Mobile Media Library/English - Images/Temples/Panama City Panama Temple
video/2010-05-0060-the-magnificent-priesthood,5aa035104485fbf8432ce5e360a4bce2a4ac0566,spa,2f2dd5178d16ea3edc454ee7c9f618d2ec2dd35b,Mobile Media Library/Spanish - Video/Topics/Priesthood
video/2010-05-0060-the-magnificent-priesthood,b7e98d16c785e9ff3b3b6037ee1197d369a88981,spa,fe9d0c9c54c74aa19922a3e684968756,Mobile Media Library/Spanish - Video/Youth/Youth Videos
image/jesus-christ,d937fd218d3d11ed8893eeeeac1e2f02ee49076b,eng,0d4c099948454ba8934c091e91cc48c3,Mobile Media Library/Spanish - Images/Come
image/jesus-christ,74e791bd621264588bd00e0cc2fa0573435582fd,eng,9be843cbaf8b4c8ebdde47bc38e6a254,Mobile Media Library/Spanish - Images/Jesus Christ
image/jesus-christ,d707a56c92eb5870ad7c00084a5af20a9560201d,eng,af55943756ec4360b4e4f12d352b94e1,Mobile Media Library/English - Images/Primary/Activity Pages/New Testament Activity Pages
image/visual-aids-animals-toys,a5e4903986f7a40255404f225d991c16fb58c050,eng,3fe7eb941e56491198e89c07cad1fdee,Mobile Media Library/English - Images/Primary/Primary Cutouts - Unpublished/Primary Visual Aids Cutouts Set 4
image/visual-aids-animals-toys,207a0a66e3332f935fe1e4e62f800ff89eaf6c91,eng,3fe7eb941e56491198e89c07cad1fdee,Mobile Media Library/English - Images/Primary/Primary Cutouts - Unpublished/Primary Visual Aids Cutouts Set 4
image/visual-aids-animals-toys,cd3769955e4be5b77d22003bdb82c7928a1242f0,eng,3fe7eb941e56491198e89c07cad1fdee,Mobile Media Library/English - Images/Primary/Primary Cutouts - Unpublished/Primary Visual Aids Cutouts Set 4
image/visual-aids-animals-toys,0334fb1096428075381fab0ff4c211727c1ceeb6,eng,3fe7eb941e56491198e89c07cad1fdee,Mobile Media Library/English - Images/Primary/Primary Cutouts - Unpublished/Primary Visual Aids Cutouts Set 4
image/children-childhood-fighting-toys,89112725e0e32d606ed5fea9519456b4e3ec1e44,eng,62e978a2e3f4a6e20d9eaa5328170b5cb3ef528e,Mobile Media Library/English - Images/Primary/Sharing Time Visuals Unpublished/If the Savior Stood Beside Me
image/children-childhood-fighting-toys,e215b873283a1ce1f50aa32404ace4e12c49dbeb,eng,62e978a2e3f4a6e20d9eaa5328170b5cb3ef528e,Mobile Media Library/English - Images/Primary/Sharing Time Visuals Unpublished/If the Savior Stood Beside Me
image/curitiba-brazil-temple-lds,7363ce783cd84562007af4653bd691e69375e464,eng,1bb5be24dee3409696a2db209bba1ee1,Mobile Media Library/Spanish - Images/Gospel Art/Gospel Art Book/Temples-Gospel Art Book
image/curitiba-brazil-temple-lds,4a9292199a4f481a72d7fe4c4c67845a4b2d83e6,eng,c07eacaeb3714fc9b193d8b453fdb131,Mobile Media Library/English - Images/Temples/Curitiba Brazil Temple
image/curitiba-brazil-temple-lds,42ee1bdd5762301f5b61b32b5b03cca4f8fb0849,eng,c07eacaeb3714fc9b193d8b453fdb131,Mobile Media Library/English - Images/Temples/Curitiba Brazil Temple
image/curitiba-brazil-temple-lds,4dd518d79d34a5a8b447b4355b20bdd5c02c7506,eng,c07eacaeb3714fc9b193d8b453fdb131,Mobile Media Library/English - Images/Temples/Curitiba Brazil Temple
image/curitiba-brazil-temple-lds,583c7d3f3737f0048a14151a9b218b5b38e7ac6e,eng,c07eacaeb3714fc9b193d8b453fdb131,Mobile Media Library/English - Images/Temples/Curitiba Brazil Temple
image/curitiba-brazil-temple-lds,a7c8bd60cd537dc422fe17f0e269651b3c9a4091,eng,c07eacaeb3714fc9b193d8b453fdb131,Mobile Media Library/English - Images/Temples/Curitiba Brazil Temple
image/curitiba-brazil-temple-lds,dcdc13d011d599e0da42ff8eda0c9dae18b5ac36,eng,c07eacaeb3714fc9b193d8b453fdb131,Mobile Media Library/English - Images/Temples/Curitiba Brazil Temple
image/curitiba-brazil-temple-lds,600979467c5e3fb65a6cc793d53ad313e73e569d,eng,c07eacaeb3714fc9b193d8b453fdb131,Mobile Media Library/English - Images/Temples/Curitiba Brazil Temple
image/curitiba-brazil-temple-lds,271ab8f04039ca7850250e06cea080eb0243c71f,eng,c07eacaeb3714fc9b193d8b453fdb131,Mobile Media Library/English - Images/Temples/Curitiba Brazil Temple
image/curitiba-brazil-temple-lds,96a2568a9269d7e41e51fb028334fe78025802c4,eng,c07eacaeb3714fc9b193d8b453fdb131,Mobile Media Library/English - Images/Temples/Curitiba Brazil Temple
video/2015-05-0050-what-family-means,60edfe8758ce147d078103551c8664fbe4f02c99,eng,2b83be27987995764d2368ac5ef1a8b1f76da423,Mobile Media Library/English - Video/Inspiration/Happy Families
video/2015-05-0050-what-family-means,81a63b919ee5222d8255b866d5057a89369f254c,eng,2e7db1c9d974a5d15ffe6dce023772c1be6d1e35,Mobile Media Library/English - Video/Topics/Family
image/nephi-wife-temple,5577f1c39b4e6eff2419136e66c45e48450722c0,eng,2cdf56e22f8648839504509a2631a6eb,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/2 Nephi 5
image/nephi-wife-temple,fb50fc5f34699381ba23f383a399504141fe4e72,eng,2cdf56e22f8648839504509a2631a6eb,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/2 Nephi 5
audio/gospel-solutions-for-families-strengthening-affection-in-marriage,a13d4a3380f2351d65ed5d4a711e3a595fe0fc54,eng,eac295adb51b44499fe294ed01c8f24c,Mobile Media Library/English - Audio/Podcasts (Archived)/Gospel Solutions for Families
audio/gospel-solutions-for-families-strengthening-affection-in-marriage,4d7461ae02ed4abfef4ae9969d4f12eb5d8a276d,eng,eac295adb51b44499fe294ed01c8f24c,Mobile Media Library/English - Audio/Podcasts (Archived)/Gospel Solutions for Families
image/2022-come-follow-me-primary-activity-page,ae2582a7459a9aa138cdcdf5ae1c3e06d8fcd392,eng,facf471c273249808d94e09d39e3e069,Mobile Media Library/English - Images/Primary/Activity Pages/Old Testament Activity Pages
image/2022-come-follow-me-primary-activity-page,d7c09770c18b730dc3ac741acd0c14169e40e805,eng,facf471c273249808d94e09d39e3e069,Mobile Media Library/English - Images/Primary/Activity Pages/Old Testament Activity Pages
image/2022-come-follow-me-primary-activity-page,591c4546eefce2bd1b91e3c258ada9317bc459e0,eng,facf471c273249808d94e09d39e3e069,Mobile Media Library/English - Images/Primary/Activity Pages/Old Testament Activity Pages
image/2022-come-follow-me-primary-activity-page,54a21201b2f2161de13d0685c02a075162a53392,eng,facf471c273249808d94e09d39e3e069,Mobile Media Library/English - Images/Primary/Activity Pages/Old Testament Activity Pages
image/2022-come-follow-me-primary-activity-page,ca5081b5949295fb359860d3f0a59cf9b1bb8b00,eng,facf471c273249808d94e09d39e3e069,Mobile Media Library/English - Images/Primary/Activity Pages/Old Testament Activity Pages
image/alma-the-younger-amulek-family,be411b1c45c46d6683429cd6a662039e49bc3b5d,eng,5a403e61bbf64dd5a03b900ddad732db,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Alma 8-15
image/alma-the-younger-amulek-family,55f7bf0df83821a00bb0f5e218eea05f53c05fe5,eng,5a403e61bbf64dd5a03b900ddad732db,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Alma 8-15
image/alma-the-younger-amulek-family,6461a95c1f257ec2146b01f1b9a3eb5dd9cf1f95,eng,5a403e61bbf64dd5a03b900ddad732db,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Alma 8-15
image/alma-the-younger-amulek-family,244c49792e9aef490da8003501126e914a411990,eng,5a403e61bbf64dd5a03b900ddad732db,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Alma 8-15
image/alma-the-younger-amulek-family,30661dbe5177b0a748cb321a5f44a93758622a69,eng,5a403e61bbf64dd5a03b900ddad732db,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Alma 8-15
image/alma-the-younger-amulek-family,f434edb6561409fc5069799e7232fde59261c283,eng,5a403e61bbf64dd5a03b900ddad732db,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/Alma 8-15
image/provo-temple-lds,15e3f7bd07d84cbff0cb7440cc9b32253706fc39,eng,1bb5be24dee3409696a2db209bba1ee1,Mobile Media Library/Spanish - Images/Gospel Art/Gospel Art Book/Temples-Gospel Art Book
image/provo-temple-lds,d0779edc469539b93fc1330cba126f8fea641eba,eng,7aa24183f86947d69b7145d661f571ec,Mobile Media Library/English - Images/Temples/Provo Utah Temple
image/provo-temple-lds,7870415116dd06b5f06425355e6e1d03c062f0bf,eng,7aa24183f86947d69b7145d661f571ec,Mobile Media Library/English - Images/Temples/Provo Utah Temple
image/provo-temple-lds,fed8d1186cc5d1b242b2903f8b1f650e4f5a375c,eng,7aa24183f86947d69b7145d661f571ec,Mobile Media Library/English - Images/Temples/Provo Utah Temple
image/provo-temple-lds,76db174beefb5e08c645c09575d1accf68815271,eng,7aa24183f86947d69b7145d661f571ec,Mobile Media Library/English - Images/Temples/Provo Utah Temple
image/campinas-brazil-temple-lds,8540649d4237393e9b6ae327ab4aac3992f62bd9,eng,1bb5be24dee3409696a2db209bba1ee1,Mobile Media Library/Spanish - Images/Gospel Art/Gospel Art Book/Temples-Gospel Art Book
image/campinas-brazil-temple-lds,3f84c63a4f0c2148ba1d25214883528698683ff9,eng,480797c243cf4cd9a382d289ba0680f5,Mobile Media Library/English - Images/Temples/Campinas Brazil Temple
image/campinas-brazil-temple-lds,84cb0fe02b4e0bed2a7c02af9cfa4f249a541624,eng,480797c243cf4cd9a382d289ba0680f5,Mobile Media Library/English - Images/Temples/Campinas Brazil Temple
image/nephi-plates,b97a4ece2dc2977d623a9a7c16a880de99260ead,eng,3ba1da8ed02b42b781eb10eeedc3d67c,Mobile Media Library/Spanish - Images/Book of Mormon Videos Images/2 Nephi 33
